"submissionID","submitterID","marker","referenceDB","pipeline","sampleID","specnumber","shannon","simpson","hillq0","hillq1","hillq15"
"chrisHempel_12S_12SAllFishDez2023_ApscaleModified","chrisHempel","12S","12SAllFishDez2023","ApscaleModified","C",13,1.30894215579136,0.607519143836975,13,3.70225523074938,2.91473854073407
"chrisHempel_COI_BOLD_ApscaleModified","chrisHempel","COI","BOLD","ApscaleModified","A",17,1.74214184444835,0.726847482540231,17,5.70955932366198,4.30785687511087
"chrisHempel_COI_BOLD_ApscaleModified","chrisHempel","COI","BOLD","ApscaleModified","B",14,1.80232240117807,0.751560693300708,14,6.06371349997782,4.74069367896943
"chrisHempel_COI_BOLD_ApscaleModified","chrisHempel","COI","BOLD","ApscaleModified","C",14,1.82533098660837,0.732806754442433,14,6.20484840099288,4.6033782313049
"chrisHempel_16S_16SAllFishDez2023_ApscaleModified","chrisHempel","16S","16SAllFishDez2023","ApscaleModified","A",16,2.09826599094719,0.84103929034902,16,8.15202196988779,6.92908010533795
"chrisHempel_16S_16SAllFishDez2023_ApscaleModified","chrisHempel","16S","16SAllFishDez2023","ApscaleModified","B",14,2.00611530973257,0.818834048940964,14,7.43438091199117,6.21978112537452
"chrisHempel_16S_16SAllFishDez2023_ApscaleModified","chrisHempel","16S","16SAllFishDez2023","ApscaleModified","C",13,1.91791597196095,0.822265035665201,13,6.80675820260402,6.05197351525713
"chrisHempel_12S_12SAllFishDez2023MIDORI2_ApscaleModified","chrisHempel","12S","12SAllFishDez2023MIDORI2","ApscaleModified","A",17,1.69335267187824,0.723228153466625,17,5.43768093834284,4.18744991868835
"chrisHempel_12S_12SAllFishDez2023MIDORI2_ApscaleModified","chrisHempel","12S","12SAllFishDez2023MIDORI2","ApscaleModified","B",18,1.62025027505862,0.666520658829525,18,5.054355137309,3.61975183322867
"chrisHempel_12S_12SAllFishDez2023MIDORI2_ApscaleModified","chrisHempel","12S","12SAllFishDez2023MIDORI2","ApscaleModified","C",17,1.56442750782766,0.662830534232489,17,4.77993767553646,3.52444890478528
"ElisaBanchi_12S_12SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","12S","12SAllFishDez2023","QIIME2v.2023.5","A",1,0,0,1,1,1
"ElisaBanchi_12S_12SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","12S","12SAllFishDez2023","QIIME2v.2023.5","B",0,0,1,0,1,Inf
"ElisaBanchi_12S_12SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","12S","12SAllFishDez2023","QIIME2v.2023.5","C",1,0,0,1,1,1
"ElisaBanchi_16S_16SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","16S","16SAllFishDez2023","QIIME2v.2023.5","A",23,2.27243189677042,0.853957593852997,23,9.70296876344685,7.80322703318136
"ElisaBanchi_16S_16SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","16S","16SAllFishDez2023","QIIME2v.2023.5","B",24,2.27598957666681,0.848939404391484,24,9.73755029889343,7.68802801207002
"ElisaBanchi_16S_16SAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","16S","16SAllFishDez2023","QIIME2v.2023.5","C",24,2.14704553334851,0.83857019136962,24,8.55953215053369,6.98376399889182
"ElisaBanchi_COI_COIAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","COI","COIAllFishDez2023","QIIME2v.2023.5","A",24,2.02843885354879,0.803703811489256,24,7.60220892849809,5.88901515717905
"ElisaBanchi_COI_COIAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","COI","COIAllFishDez2023","QIIME2v.2023.5","B",17,1.92351475424938,0.780873257075725,17,6.84497464280585,5.34600140388881
"ElisaBanchi_COI_COIAllFishDez2023_QIIME2v.2023.5","ElisaBanchi","COI","COIAllFishDez2023","QIIME2v.2023.5","C",18,1.65959338839952,0.665011544162349,18,5.25717278235692,3.65123027846213
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","A",21,1.89595638972821,0.757464756611977,21,6.65891387704448,4.9436956259729
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","B",14,1.77330212137737,0.747669741546299,14,5.89027167493999,4.63575908788931
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","C",14,1.89874404675402,0.749688119704345,14,6.67750254247226,4.94660366594764
"emmaStrand_12S_12SAllFishDez2023_nf-coreAmpliseq","emmaStrand","12S","12SAllFishDez2023","nf-coreAmpliseq","A",NA,NA,NA,NA,NA,NA
"emmaStrand_12S_12SAllFishDez2023_nf-coreAmpliseq","emmaStrand","12S","12SAllFishDez2023","nf-coreAmpliseq","B",NA,NA,NA,NA,NA,NA
