"submissionID","submitterID","marker","referenceDB","pipeline","sampleID","specnumber","shannon","simpson","hillq0","hillq1","hillq15","richness","TP_residents","TP_all","FN","FP","sensitivity_all","sensitivity_residents","fmeasure_all","fmeasure_resident"
"geraldinePascal_12S_12SAllFishDez2023_frogsDADA2","geraldinePascal","12S","12SAllFishDez2023","frogsDADA2","B",23,2.50820266906172,0.871115175761521,23,12.2828338920311,9.51703499723454,23,14,15,46,8,0.245901639344262,0.233333333333333,0.357142857142857,0.341463414634146
"geraldinePascal_12S_12SAllFishDez2023_frogsDADA2","geraldinePascal","12S","12SAllFishDez2023","frogsDADA2","C",24,2.46577352753174,0.856307303107831,24,11.7725850495111,8.7459852344247,24,14,16,46,8,0.258064516129032,0.233333333333333,0.372093023255814,0.341463414634146
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","A",26,2.5520886640994,0.882598499939212,26,12.8338814756193,10.1178601828717,26,15,17,45,9,0.274193548387097,0.25,0.386363636363636,0.357142857142857
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","B",25,2.50815850595581,0.869810717056876,25,12.2822914559151,9.40009109184085,25,15,16,45,9,0.262295081967213,0.25,0.372093023255814,0.357142857142857
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","C",27,2.49233109871229,0.857861772159844,27,12.0894249417715,8.85599655314138,27,17,19,43,8,0.306451612903226,0.283333333333333,0.426966292134831,0.4
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","A",19,2.36960737179335,0.871423030059063,19,10.6931930105933,8.86497384660378,19,14,15,46,4,0.245901639344262,0.233333333333333,0.375,0.358974358974359
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","B",21,2.47339842649997,0.882252436472913,21,11.8626929162332,9.754173905449,21,14,16,46,5,0.258064516129032,0.233333333333333,0.385542168674699,0.354430379746835
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","C",18,2.25374860573949,0.860848814586526,18,9.52336836178834,8.0194233177194,18,12,14,48,4,0.225806451612903,0.2,0.35,0.315789473684211
"geraldinePascal_16S_16SAllFishDez2023_frogsSWARM","geraldinePascal","16S","16SAllFishDez2023","frogsSWARM","A",23,2.44068113057264,0.878892042649955,23,11.4808580436049,9.41237242985459,23,16,18,44,5,0.290322580645161,0.266666666666667,0.423529411764706,0.395061728395062
"geraldinePascal_16S_16SAllFishDez2023_frogsSWARM","geraldinePascal","16S","16SAllFishDez2023","frogsSWARM","B",25,2.57234614605288,0.889750214371176,25,13.0965147612835,10.5379039209258,25,18,20,42,5,0.32258064516129,0.3,0.459770114942529,0.433734939759036
"geraldinePascal_16S_16SAllFishDez2023_frogsSWARM","geraldinePascal","16S","16SAllFishDez2023","frogsSWARM","C",25,2.3821361156133,0.868897749875568,25,10.8280080545326,8.71341031714236,25,17,19,43,6,0.306451612903226,0.283333333333333,0.436781609195402,0.409638554216867
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","A",20,2.01952659999947,0.805599592655933,20,7.53475713519883,5.91906605729332,20,12,12,48,8,0.2,0.2,0.3,0.3
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","B",16,1.85097998828476,0.769486923211539,16,6.36605512613735,5.03115906152652,16,9,9,51,7,0.15,0.15,0.236842105263158,0.236842105263158
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","C",18,1.72935649534247,0.683640906418973,18,5.63702528900873,3.90072279583906,18,10,10,50,8,0.166666666666667,0.166666666666667,0.256410256410256,0.256410256410256
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","A",21,2.05233841840625,0.808311252117356,21,7.78608696401688,6.03987637843978,21,12,12,48,9,0.2,0.2,0.296296296296296,0.296296296296296
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","B",18,1.9036199895124,0.77791356416789,18,6.7101411700133,5.26443268533965,18,9,9,51,9,0.15,0.15,0.230769230769231,0.230769230769231
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","C",19,1.81189165218074,0.7005399231676,19,6.12201721299155,4.17320885740588,19,10,10,50,9,0.166666666666667,0.166666666666667,0.253164556962025,0.253164556962025
"KingslyChuoBeng_12S_12SAllFishDez2023_DADA2","KingslyChuoBeng","12S","12SAllFishDez2023","DADA2","A",3,0.885680407461726,0.53678054786088,3,2.42463356913793,2.26724993856079,3,2,2,58,1,0.0333333333333333,0.0333333333333333,0.0634920634920635,0.0634920634920635
"KingslyChuoBeng_12S_12SAllFishDez2023_DADA2","KingslyChuoBeng","12S","12SAllFishDez2023","DADA2","B",3,0.751850800712461,0.419408284023669,3,2.12092178984256,1.87512588547035,3,2,2,58,1,0.0333333333333333,0.0333333333333333,0.0634920634920635,0.0634920634920635
"KingslyChuoBeng_12S_12SAllFishDez2023_DADA2","KingslyChuoBeng","12S","12SAllFishDez2023","DADA2","C",5,1.18663107857823,0.62830323436384,5,3.2760259217389,2.90124366838332,5,2,2,58,3,0.0333333333333333,0.0333333333333333,0.0615384615384615,0.0615384615384615
"KingslyChuoBeng_16S_16SAllFishDez2023_DADA2","KingslyChuoBeng","16S","16SAllFishDez2023","DADA2","A",2,0.603637251500326,0.413194444444444,2,1.82875837230756,1.76050923715659,2,1,1,59,1,0.0166666666666667,0.0166666666666667,0.032258064516129,0.032258064516129
"KingslyChuoBeng_16S_16SAllFishDez2023_DADA2","KingslyChuoBeng","16S","16SAllFishDez2023","DADA2","B",3,1.06120397596276,0.642578125,3,2.88984820337972,2.84152768381276,3,2,2,58,1,0.0333333333333333,0.0333333333333333,0.0634920634920635,0.0634920634920635
"KingslyChuoBeng_16S_16SAllFishDez2023_DADA2","KingslyChuoBeng","16S","16SAllFishDez2023","DADA2","C",3,0.796311640173813,0.448979591836735,3,2.21734745227321,1.97442617815391,3,1,1,59,2,0.0166666666666667,0.0166666666666667,0.0317460317460317,0.0317460317460317
"KingslyChuoBeng_COI_COIAllFishDez2023_DADA2","KingslyChuoBeng","COI","COIAllFishDez2023","DADA2","A",26,2.06416916452994,0.809314488593363,26,7.87874923327756,6.06962226621874,26,17,17,43,9,0.283333333333333,0.283333333333333,0.395348837209302,0.395348837209302
"KingslyChuoBeng_COI_COIAllFishDez2023_DADA2","KingslyChuoBeng","COI","COIAllFishDez2023","DADA2","B",16,1.87583503000443,0.775070953931675,16,6.52626647398438,5.16438612218656,16,10,10,50,6,0.166666666666667,0.166666666666667,0.263157894736842,0.263157894736842
"KingslyChuoBeng_COI_COIAllFishDez2023_DADA2","KingslyChuoBeng","COI","COIAllFishDez2023","DADA2","C",20,1.77721680459787,0.691479855371901,20,5.91337541503705,4.03302356043757,20,13,13,47,7,0.216666666666667,0.216666666666667,0.325,0.325
"lukeThompson_12S_12SAllFishDez2023_tourmaline","lukeThompson","12S","12SAllFishDez2023","tourmaline","C",29,2.38350135517473,0.873914979588186,29,10.8428009751427,8.92384397792917,29,5,5,55,24,0.0833333333333333,0.0833333333333333,0.112359550561798,0.112359550561798
"lukeThompson_12S_12SAllFishDez2023_tourmaline","lukeThompson","12S","12SAllFishDez2023","tourmaline","B",28,2.39166064012133,0.869538145405499,28,10.9316323854919,8.77822486796128,28,6,6,54,22,0.1,0.1,0.136363636363636,0.136363636363636
"lukeThompson_12S_12SAllFishDez2023_tourmaline","lukeThompson","12S","12SAllFishDez2023","tourmaline","A",27,2.40663154556885,0.864189057892697,27,11.0965199991091,8.66413954013801,27,6,7,54,20,0.114754098360656,0.1,0.159090909090909,0.13953488372093
"lukeThompson_16S_16SAllFishDez2023_tourmaline","lukeThompson","16S","16SAllFishDez2023","tourmaline","C",26,2.33797582740111,0.86244514852552,26,10.3602444011856,8.31544605340738,26,12,13,48,13,0.213114754098361,0.2,0.298850574712644,0.282352941176471
"lukeThompson_16S_16SAllFishDez2023_tourmaline","lukeThompson","16S","16SAllFishDez2023","tourmaline","B",24,2.37396515875262,0.851814743669472,24,10.7398933488057,8.19872932582724,24,12,12,48,12,0.2,0.2,0.285714285714286,0.285714285714286
"lukeThompson_16S_16SAllFishDez2023_tourmaline","lukeThompson","16S","16SAllFishDez2023","tourmaline","A",26,2.44184889044265,0.873223485547648,26,11.4942727599609,9.15440839274726,26,12,13,48,13,0.213114754098361,0.2,0.298850574712644,0.282352941176471
"lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","A",28,2.08715166290886,0.809381280234699,28,8.06191936600363,6.11438525225068,28,18,18,42,10,0.3,0.3,0.409090909090909,0.409090909090909
"lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","B",17,1.92382561386276,0.780935309400036,17,6.84710279973883,5.34747776559016,17,10,10,50,7,0.166666666666667,0.166666666666667,0.25974025974026,0.25974025974026
"lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","C",22,1.82524840008038,0.699909699189763,22,6.20433598526632,4.17068161884741,22,14,14,46,8,0.233333333333333,0.233333333333333,0.341463414634146,0.341463414634146
"MadsReinholdtJensen_12S_nt_MetaBarFlow","MadsReinholdtJensen","12S","nt","MetaBarFlow","A",10,2.20357313736749,0.880653122130395,10,9.05731879366709,8.69332733406967,10,9,10,51,0,0.163934426229508,0.15,0.28169014084507,0.260869565217391
"MadsReinholdtJensen_12S_nt_MetaBarFlow","MadsReinholdtJensen","12S","nt","MetaBarFlow","B",9,1.98016457378514,0.839279990901666,9,7.24393504887739,6.65750133215667,9,8,8,52,1,0.133333333333333,0.133333333333333,0.231884057971014,0.231884057971014
"MadsReinholdtJensen_12S_nt_MetaBarFlow","MadsReinholdtJensen","12S","nt","MetaBarFlow","C",10,2.14521696981077,0.867625114784206,10,8.54389480344158,7.99630500565715,10,9,10,51,0,0.163934426229508,0.15,0.28169014084507,0.260869565217391
"MadsReinholdtJensen_16S_nt_MetaBarFlow","MadsReinholdtJensen","16S","nt","MetaBarFlow","A",10,1.9797772403952,0.830122448979592,10,7.24112977428175,6.43919501623208,10,9,10,51,0,0.163934426229508,0.15,0.28169014084507,0.260869565217391
"MadsReinholdtJensen_16S_nt_MetaBarFlow","MadsReinholdtJensen","16S","nt","MetaBarFlow","B",6,1.70028774354975,0.806968938142682,6,5.47552271141399,5.30832135183562,6,4,4,56,2,0.0666666666666667,0.0666666666666667,0.121212121212121,0.121212121212121
"MadsReinholdtJensen_16S_nt_MetaBarFlow","MadsReinholdtJensen","16S","nt","MetaBarFlow","C",9,1.76108095472061,0.777557892249527,9,5.81872377307556,5.0102189378224,9,8,8,52,1,0.133333333333333,0.133333333333333,0.231884057971014,0.231884057971014
"MariusEisele_COI_BOLD_UNOISE3metaMATE","MariusEisele","COI","BOLD","UNOISE3metaMATE","A",36,2.41796768834613,0.863530571224098,36,11.2230274325472,8.56210224484104,36,20,20,40,16,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667
"MariusEisele_COI_BOLD_UNOISE3metaMATE","MariusEisele","COI","BOLD","UNOISE3metaMATE","B",28,2.2952890632286,0.860508874795104,28,9.92730521647186,8.07415193932184,28,15,15,45,13,0.25,0.25,0.340909090909091,0.340909090909091
"MariusEisele_COI_BOLD_UNOISE3metaMATE","MariusEisele","COI","BOLD","UNOISE3metaMATE","C",31,2.28269843107143,0.810421622056968,31,9.80309773435661,6.69958181432819,31,17,17,43,14,0.283333333333333,0.283333333333333,0.373626373626374,0.373626373626374
"MykleHoban_12S_12SAllFishDez2023_rainbowbridge","MykleHoban","12S","12SAllFishDez2023","rainbowbridge","A",25,2.5407735457979,0.880752311683435,25,12.6894830715975,9.92936947120214,25,18,20,42,5,0.32258064516129,0.3,0.459770114942529,0.433734939759036
"MykleHoban_12S_12SAllFishDez2023_rainbowbridge","MykleHoban","12S","12SAllFishDez2023","rainbowbridge","B",25,2.48910126056097,0.863836003659592,25,12.0504410455941,9.05400753812884,25,19,20,41,5,0.327868852459016,0.316666666666667,0.465116279069767,0.452380952380952
"MykleHoban_12S_12SAllFishDez2023_rainbowbridge","MykleHoban","12S","12SAllFishDez2023","rainbowbridge","C",27,2.46120982096498,0.858472512856416,27,11.7189808358004,8.67468657164066,27,20,22,40,5,0.354838709677419,0.333333333333333,0.49438202247191,0.470588235294118
"MykleHoban_16S_16SAllFishDez2023_rainbowbridge","MykleHoban","16S","16SAllFishDez2023","rainbowbridge","A",23,2.3510754941044,0.843456222669092,23,10.4968529595865,7.82159368247312,23,19,21,41,2,0.338709677419355,0.316666666666667,0.494117647058824,0.469135802469136
"MykleHoban_16S_16SAllFishDez2023_rainbowbridge","MykleHoban","16S","16SAllFishDez2023","rainbowbridge","B",21,2.32434288072157,0.827177099892222,21,10.2199621446383,7.36055663025135,21,16,18,44,3,0.290322580645161,0.266666666666667,0.433734939759036,0.40506329113924
"MykleHoban_16S_16SAllFishDez2023_rainbowbridge","MykleHoban","16S","16SAllFishDez2023","rainbowbridge","C",22,2.12806086400542,0.795386890270851,22,8.39856505108985,6.01822924447325,22,17,19,43,3,0.306451612903226,0.283333333333333,0.452380952380952,0.425
"MykleHoban_COI_COIMetazoa_rainbowbridge","MykleHoban","COI","COIMetazoa","rainbowbridge","A",21,2.04262296052692,0.80641858392743,21,7.7108078417767,5.98088119157284,21,12,12,48,9,0.2,0.2,0.296296296296296,0.296296296296296
"MykleHoban_COI_COIMetazoa_rainbowbridge","MykleHoban","COI","COIMetazoa","rainbowbridge","B",18,1.92249576852367,0.780504096833659,18,6.83800326382307,5.33808288877223,18,9,9,51,9,0.15,0.15,0.230769230769231,0.230769230769231
"MykleHoban_COI_COIMetazoa_rainbowbridge","MykleHoban","COI","COIMetazoa","rainbowbridge","C",20,1.79682397129236,0.693262768321324,20,6.0304640899943,4.07312856805846,20,11,11,49,9,0.183333333333333,0.183333333333333,0.275,0.275
"OnurDogan_COI_MIDORI2_APSCALE","OnurDogan","COI","MIDORI2","APSCALE","A",17,1.59124006280352,0.712690223637255,17,4.90983365691348,3.91109856153084,17,15,15,45,2,0.25,0.25,0.38961038961039,0.38961038961039
"OnurDogan_COI_MIDORI2_APSCALE","OnurDogan","COI","MIDORI2","APSCALE","B",13,1.5021940275625,0.675455097415106,13,4.49153281445914,3.54269862872334,13,11,11,49,2,0.183333333333333,0.183333333333333,0.301369863013699,0.301369863013699
"OnurDogan_COI_MIDORI2_APSCALE","OnurDogan","COI","MIDORI2","APSCALE","C",14,1.3219642633969,0.576623571268585,14,3.75078166926094,2.76624655523524,14,10,10,50,4,0.166666666666667,0.166666666666667,0.27027027027027,0.27027027027027
"OnurDogan_COI_MIDORI2_APSCALEwithCuration","OnurDogan","COI","MIDORI2","APSCALEwithCuration","A",5,0.758972322355667,0.494936944367891,5,2.13607989058048,2.02593051697293,5,3,3,57,2,0.05,0.05,0.0923076923076923,0.0923076923076923
"OnurDogan_COI_MIDORI2_APSCALEwithCuration","OnurDogan","COI","MIDORI2","APSCALEwithCuration","B",4,0.779364008403742,0.472920112772177,4,2.1800853085631,1.99823580354946,4,3,3,57,1,0.05,0.05,0.09375,0.09375
"OnurDogan_COI_MIDORI2_APSCALEwithCuration","OnurDogan","COI","MIDORI2","APSCALEwithCuration","C",6,0.671813162065403,0.39370484740752,6,1.95778388388786,1.75068200538838,6,3,3,57,3,0.05,0.05,0.0909090909090909,0.0909090909090909
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","A",33,2.10416042904669,0.810482028533586,33,8.20021545599765,6.16308872958014,33,22,22,38,11,0.366666666666667,0.366666666666667,0.473118279569892,0.473118279569892
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","B",23,1.94015264775516,0.782353939241597,23,6.95981328942988,5.39189016999726,23,13,13,47,10,0.216666666666667,0.216666666666667,0.313253012048193,0.313253012048193
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","C",25,1.83995780107386,0.699666226558164,25,6.29627255947983,4.18259742506933,25,16,16,44,9,0.266666666666667,0.266666666666667,0.376470588235294,0.376470588235294
"PilarCabezas_12S_12SAllFishDez2023_pMiFishcurated","PilarCabezas","12S","12SAllFishDez2023","pMiFishcurated","A",27,2.473535187411,0.87509151533591,27,11.864315379866,9.32461824571174,27,21,23,39,4,0.370967741935484,0.35,0.51685393258427,0.494117647058824
"PilarCabezas_12S_12SAllFishDez2023_pMiFishcurated","PilarCabezas","12S","12SAllFishDez2023","pMiFishcurated","B",25,2.44752523538187,0.863561159602372,25,11.5597037457073,8.87360943623138,25,21,22,39,3,0.360655737704918,0.35,0.511627906976744,0.5
"PilarCabezas_12S_12SAllFishDez2023_pMiFishcurated","PilarCabezas","12S","12SAllFishDez2023","pMiFishcurated","C",32,2.4528963907194,0.857780612244898,32,11.6219597538564,8.54564155351871,32,22,27,38,5,0.415384615384615,0.366666666666667,0.556701030927835,0.505747126436782
"PilarCabezas_16S_16SAllFishDez2023_pMiFishcurated","PilarCabezas","16S","16SAllFishDez2023","pMiFishcurated","A",30,2.62681830660972,0.87928559675211,30,13.8296979690021,10.2696936922071,30,24,26,36,4,0.419354838709677,0.4,0.565217391304348,0.545454545454545
"PilarCabezas_16S_16SAllFishDez2023_pMiFishcurated","PilarCabezas","16S","16SAllFishDez2023","pMiFishcurated","B",32,2.67292445289149,0.883533980307832,32,14.482260011074,10.7104834452818,32,25,28,35,4,0.444444444444444,0.416666666666667,0.589473684210526,0.561797752808989
"PilarCabezas_16S_16SAllFishDez2023_pMiFishcurated","PilarCabezas","16S","16SAllFishDez2023","pMiFishcurated","C",30,2.39285541928578,0.837036112285922,30,10.9447010776454,7.69788987998646,30,23,26,37,4,0.412698412698413,0.383333333333333,0.559139784946237,0.528735632183908
"PilarCabezas_COI_COIMetazoa_pMiFishcurated","PilarCabezas","COI","COIMetazoa","pMiFishcurated","A",23,1.78742216165761,0.754652751447805,23,5.97403250978217,4.62243153019711,23,20,20,40,3,0.333333333333333,0.333333333333333,0.481927710843373,0.481927710843373
"PilarCabezas_COI_COIMetazoa_pMiFishcurated","PilarCabezas","COI","COIMetazoa","pMiFishcurated","B",17,1.63774906570108,0.72026007584771,17,5.14357861443155,4.07999792228829,17,14,14,46,3,0.233333333333333,0.233333333333333,0.363636363636364,0.363636363636364
"PilarCabezas_COI_COIMetazoa_pMiFishcurated","PilarCabezas","COI","COIMetazoa","pMiFishcurated","C",17,1.52008150120829,0.63868634946206,17,4.57259785220595,3.29537344248369,17,15,15,45,2,0.25,0.25,0.38961038961039,0.38961038961039
"PilarCabezas_12S_12SAllFishDez2023_pMiFishnoCuration","PilarCabezas","12S","12SAllFishDez2023","pMiFishnoCuration","A",42,2.59687968359357,0.876405957391401,42,13.4217923881974,9.8546035339277,42,22,24,38,18,0.387096774193548,0.366666666666667,0.461538461538462,0.44
"PilarCabezas_12S_12SAllFishDez2023_pMiFishnoCuration","PilarCabezas","12S","12SAllFishDez2023","pMiFishnoCuration","B",41,2.60384871836409,0.881885383219846,41,13.5156560155821,10.1481139360794,41,22,23,38,18,0.377049180327869,0.366666666666667,0.450980392156863,0.44
"PilarCabezas_12S_12SAllFishDez2023_pMiFishnoCuration","PilarCabezas","12S","12SAllFishDez2023","pMiFishnoCuration","C",46,2.63107982847163,0.888011019225444,46,13.888759285404,10.532151937045,46,23,28,37,18,0.430769230769231,0.383333333333333,0.504504504504504,0.455445544554455
"PilarCabezas_16S_16SAllFishDez2023_pMiFishnoCuration","PilarCabezas","16S","16SAllFishDez2023","pMiFishnoCuration","A",41,2.69304622895629,0.89081128530524,41,14.7766203990369,11.0327627582227,41,25,27,35,14,0.435483870967742,0.416666666666667,0.524271844660194,0.505050505050505
"PilarCabezas_16S_16SAllFishDez2023_pMiFishnoCuration","PilarCabezas","16S","16SAllFishDez2023","pMiFishnoCuration","B",44,2.6306524366994,0.872838767697863,44,13.8828246122645,9.78090486262097,44,26,29,34,15,0.46031746031746,0.433333333333333,0.542056074766355,0.514851485148515
"PilarCabezas_16S_16SAllFishDez2023_pMiFishnoCuration","PilarCabezas","16S","16SAllFishDez2023","pMiFishnoCuration","C",40,2.51430943080235,0.876477869978098,40,12.3580717280614,9.43087847120642,40,24,27,36,13,0.428571428571429,0.4,0.524271844660194,0.494845360824742
"PilarCabezas_COI_COIMetazoa_pMiFishnoCuration","PilarCabezas","COI","COIMetazoa","pMiFishnoCuration","A",31,2.10003792370203,0.811079896647278,31,8.16647960983452,6.17033251501581,31,21,21,39,10,0.35,0.35,0.461538461538462,0.461538461538462
"PilarCabezas_COI_COIMetazoa_pMiFishnoCuration","PilarCabezas","COI","COIMetazoa","pMiFishnoCuration","B",23,1.94947151303433,0.780440867099607,23,7.02497399219518,5.36523734118274,23,14,14,46,9,0.233333333333333,0.233333333333333,0.337349397590361,0.337349397590361
"PilarCabezas_COI_COIMetazoa_pMiFishnoCuration","PilarCabezas","COI","COIMetazoa","pMiFishnoCuration","C",25,1.84238278019201,0.707610998899575,25,6.31155941662219,4.26091773195055,25,18,18,42,7,0.3,0.3,0.423529411764706,0.423529411764706
"SaaraSuominen_12S_12SAllFishDez2023_PacMAN","SaaraSuominen","12S","12SAllFishDez2023","PacMAN","B",16,1.39978925255357,0.541476514293714,16,4.05434543385537,2.6899151547646,16,9,10,51,6,0.163934426229508,0.15,0.25974025974026,0.24
"SaaraSuominen_12S_12SAllFishDez2023_PacMAN","SaaraSuominen","12S","12SAllFishDez2023","PacMAN","C",19,1.44833710209499,0.557835469708103,19,4.25603128195181,2.79568751929077,19,9,11,51,8,0.17741935483871,0.15,0.271604938271605,0.233766233766234
"SaaraSuominen_12S_12SAllFishDez2023_PacMAN","SaaraSuominen","12S","12SAllFishDez2023","PacMAN","A",18,1.65929774974282,0.637576886155548,18,5.25561878857912,3.47810245519544,18,10,12,50,6,0.193548387096774,0.166666666666667,0.3,0.263157894736842
"SaaraSuominen_12S_12SMifishncbint_PacMAN","SaaraSuominen","12S","12SMifishncbint","PacMAN","B",28,2.22182692052955,0.830440685371867,28,9.22416730239644,6.93760536501669,28,21,22,39,6,0.360655737704918,0.35,0.49438202247191,0.482758620689655
"SaaraSuominen_12S_12SMifishncbint_PacMAN","SaaraSuominen","12S","12SMifishncbint","PacMAN","C",31,2.26159796069197,0.844323648056017,31,9.59841480818569,7.42264284002013,31,21,23,39,8,0.370967741935484,0.35,0.494623655913978,0.471910112359551
"SaaraSuominen_12S_12SMifishncbint_PacMAN","SaaraSuominen","12S","12SMifishncbint","PacMAN","A",27,2.23706062917862,0.830965321294447,27,9.36576134253684,7.04058066328812,27,21,22,39,5,0.360655737704918,0.35,0.5,0.488372093023256
"SaaraSuominen_16S_16SAllFishDez2023_PacMAN","SaaraSuominen","16S","16SAllFishDez2023","PacMAN","B",25,2.06698563339315,0.798323015133033,25,7.90097076360895,5.84582978053228,25,16,19,44,6,0.301587301587302,0.266666666666667,0.431818181818182,0.390243902439024
"SaaraSuominen_16S_16SAllFishDez2023_PacMAN","SaaraSuominen","16S","16SAllFishDez2023","PacMAN","C",25,2.01324274543707,0.789817932663484,25,7.48755826791807,5.55423247914923,25,15,18,45,7,0.285714285714286,0.25,0.409090909090909,0.365853658536585
"SaaraSuominen_16S_16SAllFishDez2023_PacMAN","SaaraSuominen","16S","16SAllFishDez2023","PacMAN","A",25,2.14028263775768,0.806687331611448,25,8.50184023039603,6.18285380053361,25,16,18,44,7,0.290322580645161,0.266666666666667,0.413793103448276,0.385542168674699
"SaaraSuominen_16S_16S-ncbi_PacMAN","SaaraSuominen","16S","16S-ncbi","PacMAN","B",29,2.1284508306504,0.800650533426404,29,8.40184085001006,6.02123926346735,29,20,23,40,6,0.365079365079365,0.333333333333333,0.5,0.465116279069767
"SaaraSuominen_16S_16S-ncbi_PacMAN","SaaraSuominen","16S","16S-ncbi","PacMAN","C",28,2.092056306123,0.803840877914952,28,8.10155732969054,5.99673078930442,28,18,21,42,7,0.333333333333333,0.3,0.461538461538462,0.423529411764706
"SaaraSuominen_16S_16S-ncbi_PacMAN","SaaraSuominen","16S","16S-ncbi","PacMAN","A",27,2.2539115223656,0.829300029623395,27,9.52492000322165,7.01480700461874,27,19,21,41,6,0.338709677419355,0.316666666666667,0.471910112359551,0.447058823529412
"SaaraSuominen_COI_COINCBInt_PacMAN","SaaraSuominen","COI","COINCBInt","PacMAN","B",19,1.92588277628031,0.780939742362729,19,6.86120290041358,5.34928461025212,19,13,13,47,6,0.216666666666667,0.216666666666667,0.329113924050633,0.329113924050633
"SaaraSuominen_COI_COINCBInt_PacMAN","SaaraSuominen","COI","COINCBInt","PacMAN","C",23,1.79608992453127,0.690984452461521,23,6.02603907164504,4.0374007532385,23,15,15,45,8,0.25,0.25,0.36144578313253,0.36144578313253
"SaaraSuominen_COI_COINCBInt_PacMAN","SaaraSuominen","COI","COINCBInt","PacMAN","A",28,2.08115152128162,0.809149742761525,28,8.0136915396048,6.09990763075437,28,20,20,40,8,0.333333333333333,0.333333333333333,0.454545454545455,0.454545454545455
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksASV","SaaraSuominen","12S","12SCRABSCustom","MetaWorksASV","A",27,2.31105303590329,0.845288182316548,27,10.0850389735287,7.67216451515498,27,21,23,39,4,0.370967741935484,0.35,0.51685393258427,0.494117647058824
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksASV","SaaraSuominen","12S","12SCRABSCustom","MetaWorksASV","B",28,2.37997621792559,0.85287413168464,28,10.8046459039829,8.11782455023056,28,23,24,37,4,0.39344262295082,0.383333333333333,0.539325842696629,0.528735632183908
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksASV","SaaraSuominen","12S","12SCRABSCustom","MetaWorksASV","C",25,2.3429185684722,0.862514837238269,25,10.4115791694156,8.33474039593054,25,21,22,39,3,0.360655737704918,0.35,0.511627906976744,0.5
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksASV","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksASV","B",18,1.63948529016642,0.69724068509656,18,5.15251677854556,3.82294349484311,18,11,12,49,6,0.19672131147541,0.183333333333333,0.30379746835443,0.285714285714286
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksASV","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksASV","A",18,1.60533198698577,0.689911870014943,18,4.97951246169344,3.71175206110606,18,9,11,51,7,0.17741935483871,0.15,0.275,0.236842105263158
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksASV","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksASV","C",15,1.56610382974999,0.689710168344255,15,4.78795710954792,3.67420238292833,15,10,11,50,4,0.180327868852459,0.166666666666667,0.289473684210526,0.27027027027027
